股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数,数字化转型指数,标准化转型指数(0-100),总词频数
002897,意华股份,2022,0,0,1,0,13,-0.25,2.65,14
002898,赛隆药业,2022,0,0,0,0,1,-0.24,2.72,1
002899,英派斯,2022,8,9,5,1,7,0.19,5.68,30
002900,哈三联,2022,0,0,0,0,0,-0.24,2.73,0
002901,大博医疗,2022,0,0,0,0,0,-0.24,2.73,0
002902,铭普光磁,2022,1,2,16,0,6,0,4.33,25
002903,宇环数控,2022,1,2,0,0,6,-0.19,3.03,9
002905,金逸影视,2022,0,0,0,0,0,-0.24,2.73,0
002906,华阳集团,2022,2,1,1,0,3,-0.18,3.13,7
002907,华森制药,2022,1,1,0,0,2,-0.21,2.95,4
002908,德生科技,2022,17,34,3,1,19,0.79,9.7,74
002909,集泰股份,2022,1,1,1,0,0,-0.19,3.05,3
002910,庄园牧场,2022,0,0,0,0,8,-0.25,2.63,8
002911,佛燃能源,2022,0,1,1,0,1,-0.21,2.93,3
002912,中新赛克,2022,9,91,21,1,78,1.88,17.14,200
002913,奥士康,2022,12,7,6,1,7,0.23,5.94,33
002915,中欣氟材,2022,0,0,0,0,1,-0.24,2.72,1
002916,深南电路,2022,5,0,4,0,14,-0.13,3.44,23
002917,金奥博,2022,3,2,2,1,27,-0.1,3.71,35
002918,蒙娜丽莎,2022,2,1,0,0,15,-0.21,2.9,18
002919,名臣健康,2022,0,0,0,0,1,-0.24,2.72,1
002920,德赛西威,2022,7,3,0,0,18,-0.1,3.69,28
002921,联诚精密,2022,0,0,0,0,5,-0.25,2.67,5
002922,伊戈尔,2022,0,0,1,0,17,-0.26,2.6,18
002923,润都股份,2022,0,0,0,0,0,-0.24,2.73,0
002925,盈趣科技,2022,6,2,15,0,125,-0.14,3.38,148
002926,华西证券,2022,0,0,0,0,7,-0.25,2.64,7
002927,泰永长征,2022,1,4,7,0,9,-0.08,3.83,21
002928,华夏航空,2022,0,2,0,0,2,-0.2,2.97,4
002929,润建股份,2022,11,24,36,1,14,0.89,10.44,86
002930,宏川智慧,2022,1,2,4,0,21,-0.17,3.18,28
002931,锋龙股份,2022,0,0,0,0,0,-0.24,2.73,0
002932,明德生物,2022,0,2,0,0,5,-0.21,2.93,7
002933,新兴装备,2022,2,0,0,0,1,-0.21,2.94,3
002935,天奥电子,2022,0,0,4,0,2,-0.2,3.03,6
002936,郑州银行,2022,2,4,0,0,4,-0.14,3.43,10
002937,兴瑞科技,2022,3,2,4,0,7,-0.12,3.57,16
002938,鹏鼎控股,2022,9,5,7,0,8,0.08,4.87,29
002939,长城证券,2022,0,2,0,0,14,-0.23,2.82,16
002940,昂利康,2022,0,1,0,0,2,-0.22,2.84,3
002941,新疆交建,2022,0,3,1,0,4,-0.18,3.16,8
002942,新农股份,2022,0,0,0,0,0,-0.24,2.73,0
002943,宇晶股份,2022,4,5,0,0,1,-0.08,3.83,10
002945,华林证券,2022,2,3,1,1,10,-0.07,3.85,17
002946,新乳业,2022,0,2,1,0,10,-0.21,2.95,13
002947,恒铭达,2022,1,0,3,0,6,-0.2,3.01,10
002948,青岛银行,2022,2,9,1,0,14,-0.04,4.06,26
002949,华阳国际,2022,13,2,3,0,7,0.04,4.6,25
002950,奥美医疗,2022,1,0,0,0,1,-0.22,2.83,2
002951,金时科技,2022,0,0,0,0,0,-0.24,2.73,0
002952,亚世光电,2022,1,0,1,0,0,-0.21,2.92,2
002953,日丰股份,2022,0,0,1,0,0,-0.23,2.81,1
002955,鸿合科技,2022,2,8,6,0,1,0.02,4.49,17
002956,西麦食品,2022,0,0,0,0,4,-0.25,2.68,4
002957,科瑞技术,2022,0,8,0,0,12,-0.1,3.65,20
002958,青农商行,2022,1,8,2,1,10,0.02,4.49,22
002959,小熊电器,2022,0,3,0,0,30,-0.23,2.77,33
002960,青鸟消防,2022,3,7,27,1,0,0.35,6.73,38
002961,瑞达期货,2022,2,7,1,1,8,0.01,4.41,19
002962,五方光电,2022,4,1,2,0,7,-0.14,3.39,14
002963,豪尔赛,2022,8,14,21,5,10,0.8,9.77,58
002965,祥鑫科技,2022,0,0,0,0,5,-0.25,2.67,5
002966,苏州银行,2022,12,8,1,1,33,0.15,5.36,55
002967,广电计量,2022,1,4,0,0,4,-0.15,3.32,9
002968,新大正,2022,0,0,0,0,2,-0.24,2.7,2
002969,嘉美包装,2022,0,0,0,0,7,-0.25,2.64,7
002970,锐明技术,2022,61,17,10,0,13,1.19,12.46,101
002971,和远气体,2022,0,0,0,0,2,-0.24,2.7,2
002972,科安达,2022,5,6,3,1,1,0.07,4.86,16
002973,侨银股份,2022,0,3,1,0,0,-0.17,3.21,4
002975,博杰股份,2022,5,29,7,0,16,0.46,7.52,57
002976,瑞玛精密,2022,7,0,2,0,2,-0.1,3.65,11
002977,天箭科技,2022,0,0,0,0,0,-0.24,2.73,0
002978,安宁股份,2022,0,4,0,0,0,-0.16,3.26,4
002979,雷赛智能,2022,0,2,4,0,15,-0.18,3.14,21
002980,华盛昌,2022,1,1,20,0,12,0.01,4.45,34
002981,朝阳科技,2022,2,0,0,0,1,-0.21,2.94,3
002982,湘佳股份,2022,0,0,1,0,9,-0.24,2.7,10
002983,芯瑞达,2022,4,2,3,0,3,-0.1,3.65,12
002984,森麒麟,2022,1,2,3,0,56,-0.25,2.68,62
002985,北摩高科,2022,0,0,0,0,0,-0.24,2.73,0
002986,宇新股份,2022,0,2,0,0,0,-0.2,2.99,2
002987,京北方,2022,35,29,13,10,37,1.79,16.51,124
002988,豪美新材,2022,0,0,0,0,1,-0.24,2.72,1
002989,中天精装,2022,0,0,0,0,0,-0.24,2.73,0
002990,盛视科技,2022,62,22,27,1,38,1.54,14.85,150
002991,甘源食品,2022,0,0,0,0,15,-0.27,2.55,15
002992,宝明科技,2022,4,5,4,1,7,0.04,4.62,21
002993,奥海科技,2022,6,7,13,0,17,0.12,5.18,43
002995,天地在线,2022,49,22,2,22,49,2.68,22.6,144
002996,顺博合金,2022,2,0,4,0,0,-0.16,3.28,6
002997,瑞鹄模具,2022,0,1,0,0,16,-0.25,2.67,17
002998,优彩资源,2022,0,0,0,0,1,-0.24,2.72,1
002999,天禾股份,2022,0,0,1,0,5,-0.24,2.75,6
003000,劲仔食品,2022,0,0,0,0,16,-0.27,2.53,16
003001,中岩大地,2022,2,1,7,0,3,-0.11,3.62,13
003002,壶化股份,2022,0,0,0,0,0,-0.24,2.73,0
003003,天元股份,2022,0,0,4,0,17,-0.22,2.85,21
003004,声迅股份,2022,30,13,14,0,4,0.67,8.9,61
003005,竞业达,2022,30,84,25,1,3,2.27,19.78,143
003006,百亚股份,2022,0,0,0,0,7,-0.25,2.64,7
003007,直真科技,2022,10,12,15,0,4,0.33,6.61,41
003008,开普检测,2022,0,0,0,0,14,-0.26,2.56,14
003009,中天火箭,2022,1,0,4,0,6,-0.19,3.09,11
003010,若羽臣,2022,2,12,2,0,52,-0.04,4.08,68
003011,海象新材,2022,0,0,0,0,2,-0.24,2.7,2
003012,东鹏控股,2022,0,0,2,0,35,-0.28,2.47,37
003013,地铁设计,2022,3,8,8,0,1,0.06,4.76,20
003015,日久光电,2022,1,1,0,0,1,-0.21,2.96,3
003016,欣贺股份,2022,6,6,4,1,15,0.08,4.88,32
003017,大洋生物,2022,0,0,0,0,2,-0.24,2.7,2
003018,金富科技,2022,0,0,0,0,3,-0.24,2.69,3
003019,宸展光电,2022,9,1,4,0,3,-0.03,4.15,17
003020,立方制药,2022,0,0,0,0,1,-0.24,2.72,1
003021,兆威机电,2022,2,5,2,0,38,-0.15,3.32,47
003022,联泓新科,2022,0,0,0,0,0,-0.24,2.73,0
003023,彩虹集团,2022,0,0,0,0,13,-0.26,2.57,13
003025,思进智能,2022,0,0,1,0,1,-0.23,2.8,2
003026,中晶科技,2022,1,1,2,0,0,-0.18,3.13,4
003027,同兴环保,2022,0,0,0,0,0,-0.24,2.73,0
003028,振邦智能,2022,8,6,5,0,5,0.06,4.76,24
003029,吉大正元,2022,4,13,20,8,7,0.94,10.77,52
003030,祖名股份,2022,0,0,2,0,2,-0.22,2.87,4
003031,中瓷电子,2022,2,1,4,0,2,-0.14,3.38,9
003032,传智教育,2022,14,16,4,2,5,0.5,7.76,41
003033,征和工业,2022,0,1,0,0,4,-0.23,2.81,5
003035,南网能源,2022,0,4,4,0,1,-0.12,3.57,9
003036,泰坦股份,2022,0,0,0,0,0,-0.24,2.73,0
003037,三和管桩,2022,1,1,0,0,3,-0.21,2.94,5
003038,鑫铂股份,2022,0,0,0,0,0,-0.24,2.73,0
003039,顺控发展,2022,0,0,0,0,0,-0.24,2.73,0
003040,楚天龙,2022,74,10,10,0,87,1.14,12.09,181
003041,真爱美家,2022,0,2,1,0,7,-0.2,2.99,10
003042,中农联合,2022,1,0,0,0,2,-0.23,2.81,3
003043,华亚智能,2022,0,1,1,0,2,-0.21,2.92,4
003816,中国广核,2022,0,0,0,0,1,-0.24,2.72,1
200054,建车B,2022,0,0,0,0,1,-0.24,2.72,1
200152,＊ST山航B,2022,1,0,0,0,1,-0.22,2.83,2
200468,宁通信B,2022,0,1,7,0,1,-0.14,3.42,9
200512,闽灿坤B,2022,0,0,0,0,2,-0.24,2.7,2
200706,瓦轴B,2022,0,0,0,0,2,-0.24,2.7,2
200771,杭汽轮B,2022,0,0,1,0,1,-0.23,2.8,2
200992,中鲁B,2022,0,0,0,0,0,-0.24,2.73,0
300001,特锐德,2022,2,9,5,0,19,0,4.32,35
300002,神州泰岳,2022,46,23,73,2,41,1.92,17.44,185
300003,乐普医疗,2022,35,0,0,0,1,0.33,6.62,36
300004,南风股份,2022,0,0,0,0,1,-0.24,2.72,1
300005,探路者,2022,0,1,0,1,24,-0.18,3.11,26
300006,莱美药业,2022,0,0,1,0,0,-0.23,2.81,1
300007,汉威科技,2022,5,18,224,2,25,2.98,24.67,274
300008,天海防务,2022,1,0,0,0,3,-0.23,2.8,4
300009,安科生物,2022,0,0,0,0,1,-0.24,2.72,1
300010,＊ST豆神,2022,3,5,5,0,10,-0.05,4.01,23
300011,鼎汉技术,2022,18,18,7,0,2,0.49,7.67,45
300012,华测检测,2022,3,1,0,0,1,-0.17,3.18,5
300013,新宁物流,2022,2,2,6,1,2,-0.02,4.22,13
300014,亿纬锂能,2022,1,1,21,0,15,0.02,4.5,38
300015,爱尔眼科,2022,26,10,1,0,3,0.39,7.01,40
300016,北陆药业,2022,0,0,0,0,0,-0.24,2.73,0
300017,网宿科技,2022,12,12,32,0,8,0.56,8.17,64
300018,中元股份,2022,3,0,21,0,20,0.03,4.53,44
300019,硅宝科技,2022,0,0,0,0,13,-0.26,2.57,13
300020,银江技术,2022,9,27,33,1,56,0.81,9.87,126
300021,大禹节水,2022,8,9,13,1,69,0.18,5.59,100
300022,吉峰科技,2022,0,0,1,0,1,-0.23,2.8,2
300024,机器人,2022,10,1,4,0,42,-0.08,3.8,57
300025,华星创业,2022,2,14,7,0,7,0.14,5.3,30
300026,红日药业,2022,0,3,0,0,11,-0.2,2.99,14
300027,华谊兄弟,2022,0,0,0,0,2,-0.24,2.7,2
300029,ST天龙,2022,0,0,0,0,0,-0.24,2.73,0
300030,阳普医疗,2022,4,14,10,0,66,0.1,5.05,94
300031,宝通科技,2022,64,70,33,3,176,2.5,21.37,346
300032,金龙机电,2022,0,0,0,0,5,-0.25,2.67,5
300033,同花顺,2022,57,17,5,2,26,1.2,12.53,107
300034,钢研高纳,2022,0,0,0,0,1,-0.24,2.72,1
300035,中科电气,2022,0,0,3,0,8,-0.22,2.87,11
300036,超图软件,2022,7,69,4,1,60,1.24,12.83,141
300037,新宙邦,2022,0,0,9,0,5,-0.14,3.4,14
300039,上海凯宝,2022,0,1,0,0,3,-0.23,2.82,4
300040,九洲集团,2022,0,0,0,0,9,-0.26,2.62,9
300041,回天新材,2022,0,0,0,0,7,-0.25,2.64,7
300042,朗科科技,2022,5,3,13,1,6,0.13,5.21,28
300043,星辉娱乐,2022,14,3,1,6,5,0.53,7.96,29
300044,赛为智能,2022,93,56,14,0,15,2.52,21.51,178
300045,华力创通,2022,4,18,8,0,7,0.26,6.13,37
300046,台基股份,2022,0,0,0,0,4,-0.25,2.68,4
300047,天源迪科,2022,36,47,14,0,15,1.41,13.95,112
300048,合康新能,2022,1,1,1,0,2,-0.2,3.03,5
300049,福瑞股份,2022,0,1,0,0,4,-0.23,2.81,5
300050,世纪鼎利,2022,3,6,41,0,3,0.41,7.16,53
300051,三五互联,2022,1,3,11,1,15,0.02,4.49,31
300052,中青宝,2022,17,17,15,5,86,0.8,9.78,140
300053,欧比特,2022,107,143,4,0,6,4.35,33.94,260
300054,鼎龙股份,2022,1,1,0,1,0,-0.12,3.51,3
300055,万邦达,2022,0,0,0,0,0,-0.24,2.73,0
300056,中创环保,2022,0,0,0,0,0,-0.24,2.73,0
300057,万顺新材,2022,0,0,0,0,0,-0.24,2.73,0
300058,蓝色光标,2022,30,31,0,10,52,1.56,14.99,123
300059,东方财富,2022,5,5,1,0,34,-0.11,3.62,45
300061,旗天科技,2022,51,44,0,1,56,1.44,14.14,152
300062,中能电气,2022,0,0,0,0,21,-0.28,2.47,21
300063,天龙集团,2022,8,2,1,0,14,-0.08,3.8,25
300065,海兰信,2022,7,11,4,4,0,0.46,7.46,26
300066,三川智慧,2022,0,15,57,0,10,0.72,9.23,82
300067,安诺其,2022,0,1,0,2,11,-0.08,3.81,14
300068,南都电源,2022,4,2,0,0,4,-0.14,3.39,10
300069,金利华电,2022,0,0,0,0,1,-0.24,2.72,1
300070,碧水源,2022,0,0,1,0,1,-0.23,2.8,2
300071,福石控股,2022,3,6,0,1,26,-0.04,4.09,36
300072,海新能科,2022,0,0,0,0,0,-0.24,2.73,0
300073,当升科技,2022,0,0,0,0,14,-0.26,2.56,14
300074,华平股份,2022,5,7,10,0,18,0.07,4.81,40
300075,数字政通,2022,7,27,7,0,13,0.46,7.51,54
300076,GQY视讯,2022,5,31,11,0,13,0.56,8.14,60
300077,国民技术,2022,4,2,30,0,10,0.21,5.76,46
300078,思创医惠,2022,66,37,113,18,103,4.17,32.7,337
300079,数码视讯,2022,15,11,9,3,21,0.53,7.97,59
300080,易成新能,2022,1,0,0,0,1,-0.22,2.83,2
300081,恒信东方,2022,44,28,10,14,26,2.22,19.44,122
300082,奥克股份,2022,0,0,0,0,0,-0.24,2.73,0
300083,创世纪,2022,0,4,1,0,29,-0.2,2.99,34
300084,海默科技,2022,5,3,3,0,1,-0.06,3.92,12
300085,银之杰,2022,23,25,6,11,107,1.38,13.77,172
300086,康芝药业,2022,0,0,0,0,4,-0.25,2.68,4
300087,荃银高科,2022,0,0,0,0,4,-0.25,2.68,4
300088,长信科技,2022,1,3,1,2,18,-0.03,4.19,25
300089,＊ST文化,2022,0,4,1,1,3,-0.08,3.85,9
300091,金通灵,2022,0,0,0,0,1,-0.24,2.72,1
300092,科新机电,2022,0,0,0,0,10,-0.26,2.61,10
300093,金刚光伏,2022,0,0,0,0,2,-0.24,2.7,2
300094,国联水产,2022,0,0,0,0,5,-0.25,2.67,5
300095,华伍股份,2022,0,1,0,0,1,-0.22,2.85,2
300096,易联众,2022,36,68,15,40,21,5,38.4,180
300097,智云股份,2022,4,4,5,1,44,-0.03,4.12,58
300098,高新兴,2022,25,34,125,0,24,2.29,19.91,208
300099,精准信息,2022,11,6,6,2,5,0.28,6.26,30
300100,双林股份,2022,0,0,0,0,6,-0.25,2.66,6
300101,振芯科技,2022,7,5,9,0,1,0.08,4.89,22
300102,乾照光电,2022,1,0,0,0,5,-0.23,2.78,6
300103,达刚控股,2022,0,6,2,0,14,-0.12,3.52,22
300105,龙源技术,2022,0,1,0,0,3,-0.23,2.82,4
300106,西部牧业,2022,0,1,3,0,2,-0.19,3.08,6
300107,建新股份,2022,0,1,1,0,0,-0.21,2.94,2
300108,＊ST吉药,2022,0,0,0,0,1,-0.24,2.72,1
300109,新开源,2022,4,1,0,0,1,-0.16,3.29,6
300110,华仁药业,2022,0,0,0,0,2,-0.24,2.7,2
300111,向日葵,2022,2,0,0,0,1,-0.21,2.94,3
300112,万讯自控,2022,0,5,14,0,20,-0.01,4.29,39
300113,顺网科技,2022,39,28,31,16,52,2.5,21.36,166
300114,中航电测,2022,2,1,4,0,32,-0.2,3.02,39
300115,长盈精密,2022,0,8,3,1,35,-0.03,4.16,47
300116,保力新,2022,0,0,0,0,4,-0.25,2.68,4
300117,嘉寓股份,2022,0,0,0,1,13,-0.18,3.11,14
300118,东方日升,2022,2,2,2,0,4,-0.15,3.33,10
300119,瑞普生物,2022,1,0,0,0,2,-0.23,2.81,3
300120,经纬辉开,2022,0,1,0,0,7,-0.23,2.78,8
300121,阳谷华泰,2022,0,0,0,0,1,-0.24,2.72,1
300122,智飞生物,2022,0,0,0,0,0,-0.24,2.73,0
300123,亚光科技,2022,0,1,0,0,4,-0.23,2.81,5
300124,汇川技术,2022,11,4,10,0,39,0.07,4.83,64
300125,聆达股份,2022,0,0,2,0,7,-0.23,2.81,9
300126,锐奇股份,2022,2,0,1,0,3,-0.2,3,6
300127,银河磁体,2022,2,0,0,0,0,-0.21,2.95,2
300128,锦富技术,2022,1,3,4,0,14,-0.14,3.39,22
300129,泰胜风能,2022,0,1,0,0,0,-0.22,2.86,1
300130,新国都,2022,34,4,3,9,67,1.03,11.37,117
300131,英唐智控,2022,7,2,10,1,4,0.11,5.08,24
300132,青松股份,2022,0,0,0,0,4,-0.25,2.68,4
300133,华策影视,2022,6,3,0,2,5,0.07,4.82,16
300134,大富科技,2022,20,4,9,2,18,0.4,7.09,53
300135,宝利国际,2022,0,0,0,0,1,-0.24,2.72,1
300136,信维通信,2022,1,2,12,0,13,-0.06,3.92,28
300137,先河环保,2022,3,27,10,0,0,0.46,7.46,40
300138,晨光生物,2022,0,0,0,0,1,-0.24,2.72,1
300139,晓程科技,2022,0,0,3,0,7,-0.22,2.89,10
300140,中环装备,2022,0,7,0,0,3,-0.11,3.62,10
300141,和顺电气,2022,0,1,1,0,10,-0.23,2.82,12
300142,沃森生物,2022,0,0,0,0,0,-0.24,2.73,0
300143,盈康生命,2022,1,2,5,0,12,-0.15,3.37,20
300144,宋城演艺,2022,1,3,3,3,9,0.09,5,19
300145,中金环境,2022,1,1,1,0,6,-0.2,2.98,9
300146,汤臣倍健,2022,0,2,2,0,16,-0.2,2.96,20
300147,香雪制药,2022,0,1,3,0,1,-0.19,3.09,5
300148,天舟文化,2022,2,3,3,2,8,0.03,4.58,18
300149,睿智医药,2022,2,1,0,0,4,-0.19,3.04,7
300150,世纪瑞尔,2022,0,1,6,0,3,-0.15,3.31,10
300151,昌红科技,2022,1,0,0,0,3,-0.23,2.8,4
300152,新动力,2022,2,0,0,0,3,-0.21,2.91,5
300153,科泰电源,2022,3,2,8,0,13,-0.08,3.82,26
300154,瑞凌股份,2022,7,0,1,0,19,-0.15,3.36,27
300155,安居宝,2022,1,1,0,3,44,-0.04,4.07,49
300157,恒泰艾普,2022,3,8,3,0,10,-0.02,4.25,24
300158,振东制药,2022,1,1,0,0,7,-0.22,2.89,9
300159,ST新研,2022,0,0,0,0,1,-0.24,2.72,1
300160,秀强股份,2022,0,0,1,0,3,-0.23,2.77,4
300161,华中数控,2022,21,12,5,0,60,0.29,6.35,98
300162,雷曼光电,2022,1,3,1,1,6,-0.08,3.79,12
300163,先锋新材,2022,0,0,0,0,4,-0.25,2.68,4
300164,通源石油,2022,0,0,0,0,0,-0.24,2.73,0
300165,天瑞仪器,2022,6,5,5,0,2,0.01,4.44,18
300166,东方国信,2022,103,178,70,1,131,5.61,42.55,483
300167,ST迪威迅,2022,4,8,17,1,21,0.23,5.91,51
300168,万达信息,2022,34,76,35,13,72,3.13,25.64,230
300169,天晟新材,2022,0,0,0,0,0,-0.24,2.73,0
300170,汉得信息,2022,18,11,15,0,52,0.36,6.79,96
300171,东富龙,2022,0,0,0,0,3,-0.24,2.69,3
300172,中电环保,2022,2,4,5,0,10,-0.09,3.77,21
300173,福能东方,2022,3,30,0,0,14,0.37,6.88,47
300174,元力股份,2022,0,0,0,0,0,-0.24,2.73,0
300175,朗源股份,2022,1,1,12,1,0,0.02,4.49,15
300176,派生科技,2022,1,1,0,0,7,-0.22,2.89,9
300177,中海达,2022,23,13,7,0,10,0.46,7.47,53
300179,四方达,2022,0,0,0,0,0,-0.24,2.73,0
300180,华峰超纤,2022,8,0,0,0,30,-0.16,3.26,38
300181,佐力药业,2022,0,0,0,0,0,-0.24,2.73,0
300182,捷成股份,2022,38,1,0,6,21,0.84,10.1,66
300183,东软载波,2022,15,16,49,2,44,0.99,11.07,126
300184,力源信息,2022,6,2,11,0,23,-0.01,4.28,42
300185,通裕重工,2022,0,0,0,0,0,-0.24,2.73,0
300187,永清环保,2022,1,1,1,0,0,-0.19,3.05,3
300188,美亚柏科,2022,53,325,29,7,29,7.83,57.65,443
300189,神农科技,2022,0,0,0,0,1,-0.24,2.72,1
300190,维尔利,2022,0,0,0,0,3,-0.24,2.69,3
300191,潜能恒信,2022,7,2,0,0,0,-0.09,3.77,9
300192,科德教育,2022,7,2,3,3,6,0.18,5.57,21
300193,佳士科技,2022,0,1,0,0,5,-0.23,2.8,6
300194,福安药业,2022,0,0,0,0,8,-0.25,2.63,8
300195,长荣股份,2022,0,1,1,3,13,0.01,4.41,18
300196,长海股份,2022,0,0,0,0,10,-0.26,2.61,10
300197,节能铁汉,2022,0,0,0,0,2,-0.24,2.7,2
300198,纳川股份,2022,0,0,0,0,0,-0.24,2.73,0
300199,翰宇药业,2022,0,0,0,0,0,-0.24,2.73,0
300200,高盟新材,2022,0,0,0,0,2,-0.24,2.7,2
300201,＊ST海伦,2022,1,2,1,0,5,-0.18,3.13,9
300203,聚光科技,2022,7,3,3,0,3,-0.04,4.12,16
300204,舒泰神,2022,2,0,0,0,0,-0.21,2.95,2
300205,天喻信息,2022,49,8,54,15,52,2.47,21.14,178
300206,理邦仪器,2022,5,7,6,0,31,0,4.33,49
300207,欣旺达,2022,1,1,1,0,24,-0.23,2.76,27
300208,青岛中程,2022,0,0,1,0,1,-0.23,2.8,2
300209,有棵树,2022,0,1,0,0,71,-0.35,2.01,72
300210,森远股份,2022,1,0,0,0,0,-0.22,2.84,1
300211,亿通科技,2022,39,3,50,0,36,0.99,11.11,128
300212,易华录,2022,29,227,5,7,27,5.24,40.01,295
300213,佳讯飞鸿,2022,34,36,56,4,19,1.97,17.8,149
300214,日科化学,2022,0,0,0,0,2,-0.24,2.7,2
300215,电科院,2022,0,0,0,0,3,-0.24,2.69,3
300217,东方电热,2022,0,0,1,0,0,-0.23,2.81,1
300218,安利股份,2022,1,0,0,0,2,-0.23,2.81,3
300219,鸿利智汇,2022,0,0,0,0,5,-0.25,2.67,5
300220,金运激光,2022,0,0,0,19,3,1.27,12.97,22
300221,银禧科技,2022,0,0,2,0,5,-0.22,2.83,7
300222,科大智能,2022,60,4,5,0,52,0.79,9.74,121
300223,北京君正,2022,13,1,8,0,6,0.08,4.89,28
300224,正海磁材,2022,0,0,0,0,1,-0.24,2.72,1
300225,金力泰,2022,0,0,1,0,3,-0.23,2.77,4
300226,上海钢联,2022,17,40,30,1,339,0.66,8.85,427
300227,光韵达,2022,3,0,0,0,18,-0.22,2.85,21
300228,富瑞特装,2022,0,0,0,0,0,-0.24,2.73,0
300229,拓尔思,2022,214,253,25,1,26,8.55,62.52,519
300230,永利股份,2022,1,1,1,0,18,-0.22,2.84,21
300231,银信科技,2022,13,18,13,0,2,0.48,7.6,46
300232,洲明科技,2022,5,17,10,0,21,0.26,6.11,53
300233,金城医药,2022,0,0,0,0,0,-0.24,2.73,0
300234,开尔新材,2022,0,0,2,0,2,-0.22,2.87,4
300235,方直科技,2022,64,5,2,0,0,0.93,10.7,71
300236,上海新阳,2022,2,1,4,0,0,-0.14,3.41,7
300237,美晨生态,2022,1,0,0,0,3,-0.23,2.8,4
300238,冠昊生物,2022,0,0,0,0,0,-0.24,2.73,0
300239,东宝生物,2022,0,0,0,0,4,-0.25,2.68,4
300240,飞力达,2022,5,31,10,0,59,0.46,7.51,105
300241,瑞丰光电,2022,0,0,2,0,1,-0.22,2.88,3
300242,佳云科技,2022,1,13,0,0,24,-0.01,4.28,38
300243,瑞丰高材,2022,0,0,0,0,0,-0.24,2.73,0
300244,迪安诊断,2022,8,14,1,0,4,0.17,5.51,27
300245,天玑科技,2022,5,27,13,4,9,0.83,9.99,58
300246,宝莱特,2022,2,1,6,0,8,-0.13,3.47,17
300247,融捷健康,2022,0,1,0,0,1,-0.22,2.85,2
300248,新开普,2022,27,64,55,2,60,2.16,19.08,208
300249,依米康,2022,11,16,18,0,27,0.42,7.22,72
300250,初灵信息,2022,14,65,47,0,41,1.75,16.26,167
300251,光线传媒,2022,0,0,0,0,1,-0.24,2.72,1
300252,金信诺,2022,1,6,4,0,6,-0.07,3.89,17
300253,卫宁健康,2022,11,4,3,1,31,0.08,4.9,50
300254,仟源医药,2022,0,0,0,0,6,-0.25,2.66,6
300255,常山药业,2022,0,0,1,0,0,-0.23,2.81,1
300256,ST星星,2022,1,8,3,0,26,-0.08,3.83,38
300257,开山股份,2022,0,0,0,0,0,-0.24,2.73,0
300258,精锻科技,2022,0,0,0,0,12,-0.26,2.58,12
300259,新天科技,2022,5,26,102,1,42,1.57,15.07,176
300260,新莱应材,2022,1,0,0,0,9,-0.24,2.73,10
300261,雅本化学,2022,0,0,0,0,0,-0.24,2.73,0
300262,巴安水务,2022,0,0,0,0,0,-0.24,2.73,0
300263,隆华科技,2022,0,0,0,0,3,-0.24,2.69,3
300264,佳创视讯,2022,11,29,4,0,27,0.51,7.81,71
300265,通光线缆,2022,0,1,2,0,3,-0.2,2.99,6
300266,兴源环境,2022,2,9,5,0,5,0.02,4.49,21
300267,尔康制药,2022,0,0,0,0,0,-0.24,2.73,0
300268,佳沃食品,2022,0,0,0,0,5,-0.25,2.67,5
300269,联建光电,2022,0,6,0,0,5,-0.13,3.46,11
300270,中威电子,2022,27,43,28,0,29,1.33,13.39,127
300271,华宇软件,2022,18,107,22,19,24,3.88,30.74,190
300272,开能健康,2022,1,1,1,0,24,-0.23,2.76,27
300273,＊ST和佳,2022,5,0,0,0,5,-0.17,3.23,10
300274,阳光电源,2022,2,3,1,1,1,-0.06,3.96,8
300275,梅安森,2022,12,31,31,2,9,1.08,11.68,85
300276,三丰智能,2022,14,5,1,0,33,0.04,4.64,53
300277,海联讯,2022,9,7,21,1,5,0.37,6.85,43
300278,华昌达,2022,4,6,4,0,17,-0.04,4.09,31
300279,和晶科技,2022,6,2,26,0,21,0.17,5.52,55
300280,紫天科技,2022,10,10,0,5,3,0.51,7.84,28
300281,金明精机,2022,2,6,0,0,27,-0.14,3.42,35
300282,ST三盛,2022,2,8,2,0,0,-0.03,4.18,12
300283,温州宏丰,2022,1,0,1,0,12,-0.23,2.78,14
300284,苏交科,2022,2,3,10,0,9,-0.04,4.05,24
300285,国瓷材料,2022,3,3,0,0,5,-0.14,3.4,11
300286,安科瑞,2022,0,2,14,0,12,-0.05,3.99,28
300287,飞利信,2022,10,51,52,1,49,1.53,14.8,163
300288,朗玛信息,2022,47,35,8,8,77,1.81,16.68,175
300289,利德曼,2022,0,0,0,0,1,-0.24,2.72,1
300290,荣科科技,2022,12,32,17,10,30,1.53,14.75,101
300291,百纳千成,2022,9,1,0,5,8,0.31,6.48,23
300292,吴通控股,2022,2,1,21,0,9,0.05,4.68,33
300293,蓝英装备,2022,1,0,0,0,34,-0.28,2.43,35
300294,博雅生物,2022,0,0,0,0,1,-0.24,2.72,1
300295,三六五网,2022,2,10,0,0,6,-0.02,4.21,18
300296,利亚德,2022,4,30,2,0,28,0.39,6.99,64
